TripID,SurveyYear,DayID,IndividualID,TravDay,NumStages,MainMode_B04ID,TripPurpose_B04ID,TripDisIncSW_B01ID,TripPurpFrom_B01ID,TripPurpTo_B01ID,JTTXSC,JD,TripStart_B01ID,TripTotalTime,TripTravTime
2017076469,2017,2017036234,2017005732,2,1,1,5,2,21,23,30,1.0,17,30,30
2017076470,2017,2017036235,2017005732,3,1,8,7,6,23,15,60,11.0,11,60,60
2017076471,2017,2017036235,2017005732,3,1,8,7,6,15,23,50,11.0,17,50,50
2017076472,2017,2017036236,2017005732,4,1,8,7,3,23,10,40,2.6,10,40,40
2017076473,2017,2017036236,2017005732,4,1,8,7,3,10,23,35,2.6,12,35,35
2017076474,2017,2017036238,2017005732,6,1,4,7,2,23,10,10,1.0,13,10,10
2017076475,2017,2017036238,2017005732,6,1,4,7,2,10,23,10,1.0,14,10,10
2017076476,2017,2017036239,2017005732,7,1,4,5,7,23,21,30,16.0,12,30,30
2017076477,2017,2017036239,2017005732,7,1,4,5,7,21,23,45,16.0,13,45,45
2017076591,2017,2017036303,2017005743,1,1,3,7,8,23,10,50,30.0,9,50,50
2017076592,2017,2017036303,2017005743,1,1,3,7,2,10,9,5,1.0,10,5,5
2017076593,2017,2017036303,2017005743,1,1,3,7,2,9,10,5,1.0,11,5,5
2017076594,2017,2017036303,2017005743,1,1,1,4,1,10,4,105,3.5,14,15,15
2017076595,2017,2017036303,2017005743,1,1,1,7,1,4,10,105,3.5,14,15,15
2017076596,2017,2017036303,2017005743,1,1,3,7,8,10,23,50,30.0,20,50,50
2017076597,2017,2017036304,2017005743,2,1,3,7,4,23,10,10,4.5,16,10,10
2017076598,2017,2017036304,2017005743,2,1,3,7,4,10,23,10,4.5,21,10,10
2017076599,2017,2017036305,2017005743,3,1,3,4,7,23,5,45,20.0,6,45,45
2017076600,2017,2017036305,2017005743,3,1,3,4,7,5,23,30,15.0,13,30,30
2017076601,2017,2017036306,2017005743,4,1,3,3,3,23,20,15,2.5,9,15,15
2017076602,2017,2017036306,2017005743,4,1,3,6,6,20,1,20,10.0,9,20,20
2017076603,2017,2017036306,2017005743,4,1,1,8,2,1,15,20,1.0,13,30,20
2017076604,2017,2017036306,2017005743,4,1,1,6,2,15,1,20,1.0,13,30,20
2017076605,2017,2017036306,2017005743,4,1,3,4,6,1,5,15,10.0,18,15,15
2017076606,2017,2017036306,2017005743,4,1,3,4,3,5,23,10,2.5,18,15,10
2017076607,2017,2017036307,2017005743,5,1,3,3,3,23,20,15,2.5,9,15,15
2017076608,2017,2017036307,2017005743,5,1,3,6,6,20,1,20,10.0,9,20,20
2017076609,2017,2017036307,2017005743,5,1,3,1,6,1,23,30,12.5,18,30,30
2017076610,2017,2017036308,2017005743,6,1,3,3,3,23,20,15,2.5,9,15,15
2017076611,2017,2017036308,2017005743,6,1,3,6,6,20,1,20,10.0,9,20,20
2017076612,2017,2017036308,2017005743,6,1,1,8,2,1,15,30,1.0,13,30,30
2017076613,2017,2017036308,2017005743,6,1,1,6,2,15,1,30,1.0,13,30,30
2017076614,2017,2017036308,2017005743,6,1,3,1,6,1,23,30,12.5,18,30,30
2017076615,2017,2017036309,2017005743,7,1,3,3,3,23,20,15,2.5,9,15,15
2017076616,2017,2017036309,2017005743,7,1,3,6,6,20,1,20,10.0,9,20,20
2017076617,2017,2017036309,2017005743,7,1,1,8,2,1,15,30,1.0,13,30,30
2017076618,2017,2017036309,2017005743,7,1,1,6,2,15,1,30,1.0,13,30,30
2017076619,2017,2017036309,2017005743,7,1,3,1,6,1,23,30,12.5,18,30,30
2017076680,2017,2017036331,2017005747,1,1,1,8,1,23,15,70,1.75,10,10,10
2017076681,2017,2017036331,2017005747,1,1,1,8,1,15,23,42,1.75,-8,6,6
2017076682,2017,2017036331,2017005747,1,1,3,6,1,23,8,5,0.7,12,5,5
2017076683,2017,2017036331,2017005747,1,1,3,6,1,8,23,5,0.7,12,5,5
2017076684,2017,2017036331,2017005747,1,1,3,7,1,23,15,7,0.6,16,7,7
2017076685,2017,2017036331,2017005747,1,1,3,7,1,15,23,5,0.25,17,5,5
2017076686,2017,2017036331,2017005747,1,1,1,8,1,23,15,63,1.75,17,9,9
2017076687,2017,2017036331,2017005747,1,1,1,8,1,15,23,70,1.75,18,10,10
2017076688,2017,2017036332,2017005747,2,1,3,7,1,23,15,4,0.25,11,4,4
2017076689,2017,2017036332,2017005747,2,1,3,7,1,15,23,5,0.25,11,5,5
2017076690,2017,2017036332,2017005747,2,1,3,7,1,23,15,4,0.25,12,4,4
2017076691,2017,2017036332,2017005747,2,1,3,7,1,15,23,4,0.25,15,4,4
2017076692,2017,2017036333,2017005747,3,1,3,7,1,23,15,4,0.25,11,4,4
2017076693,2017,2017036333,2017005747,3,1,3,7,1,15,23,5,0.5,11,5,5
2017076694,2017,2017036334,2017005747,4,1,3,7,1,23,15,4,0.25,10,4,4
2017076695,2017,2017036334,2017005747,4,1,3,7,1,15,23,4,0.25,11,4,4
2017076696,2017,2017036334,2017005747,4,1,3,4,6,23,5,18,11.1,11,28,18
2017076697,2017,2017036334,2017005747,4,1,3,4,6,5,23,33,10.7,12,33,33
2017076698,2017,2017036334,2017005747,4,1,3,7,1,23,15,5,0.25,15,5,5
2017076699,2017,2017036334,2017005747,4,1,3,7,1,15,23,4,0.25,17,4,4
2017076700,2017,2017036335,2017005747,5,1,3,6,1,23,8,3,0.25,12,3,3
2017076701,2017,2017036335,2017005747,5,1,3,6,1,8,23,3,0.25,12,3,3
2017076702,2017,2017036335,2017005747,5,1,3,4,4,23,4,6,3.0,13,6,6
2017076703,2017,2017036335,2017005747,5,1,3,4,2,4,5,3,1.9,14,4,3
2017076704,2017,2017036335,2017005747,5,1,3,4,4,5,23,8,4.9,14,8,8
2017076705,2017,2017036335,2017005747,5,1,3,7,1,23,15,4,0.75,17,4,4
2017076706,2017,2017036335,2017005747,5,1,3,7,1,15,23,5,0.75,18,15,5
2017076707,2017,2017036336,2017005747,6,1,3,7,1,23,15,4,0.75,11,5,4
2017076708,2017,2017036336,2017005747,6,1,3,7,1,15,23,5,0.75,13,5,5
2017076709,2017,2017036336,2017005747,6,1,3,7,1,23,15,5,0.25,16,5,5
2017076710,2017,2017036336,2017005747,6,1,3,7,1,15,23,6,0.5,17,6,6
2017076711,2017,2017036337,2017005747,7,1,3,7,1,23,15,5,0.25,10,5,5
2017076712,2017,2017036337,2017005747,7,1,3,7,1,15,23,5,0.25,10,5,5
2017076713,2017,2017036337,2017005747,7,1,3,4,4,23,5,10,3.9,11,10,10
2017076714,2017,2017036337,2017005747,7,1,3,4,3,5,4,3,2.6,11,3,3
2017076715,2017,2017036337,2017005747,7,1,3,4,3,4,23,8,2.3,11,8,8
2017076716,2017,2017036337,2017005747,7,1,3,7,1,23,15,4,0.75,13,4,4
2017076717,2017,2017036337,2017005747,7,1,3,7,1,15,23,5,0.75,14,5,5
2017076783,2017,2017036366,2017005752,1,1,1,8,2,23,15,30,1.5,9,30,30
2017076784,2017,2017036366,2017005752,1,1,1,8,2,15,23,30,1.5,9,30,30
2017076785,2017,2017036366,2017005752,1,1,3,4,5,23,5,20,5.0,19,20,20
2017076786,2017,2017036366,2017005752,1,1,3,4,5,5,23,20,5.0,22,20,20
2017076787,2017,2017036367,2017005752,2,1,3,6,6,23,8,25,10.0,9,25,25
2017076788,2017,2017036367,2017005752,2,1,3,6,6,8,23,20,10.0,10,30,20
2017076789,2017,2017036367,2017005752,2,1,1,8,4,23,15,60,4.0,11,60,60
2017076790,2017,2017036367,2017005752,2,1,1,8,4,15,23,60,4.0,-8,60,60
2017076791,2017,2017036368,2017005752,3,1,3,7,4,23,13,15,4.0,7,15,15
2017076792,2017,2017036368,2017005752,3,1,3,4,2,13,5,8,1.5,11,10,8
2017076793,2017,2017036368,2017005752,3,1,3,4,4,5,23,15,3.0,12,15,15
2017076794,2017,2017036368,2017005752,3,1,3,6,2,23,8,5,1.0,15,5,5
2017076795,2017,2017036368,2017005752,3,1,1,6,2,8,23,30,1.0,16,30,30
2017076796,2017,2017036369,2017005752,4,1,1,7,2,23,12,30,1.0,9,30,30
2017076797,2017,2017036369,2017005752,4,1,1,7,2,12,23,30,1.0,12,30,30
2017076798,2017,2017036369,2017005752,4,1,1,8,2,23,15,30,1.5,13,30,30
2017076799,2017,2017036369,2017005752,4,1,1,8,2,15,23,30,1.5,14,30,30
2017076800,2017,2017036370,2017005752,5,1,3,4,3,23,5,10,2.0,8,10,10
2017076801,2017,2017036370,2017005752,5,1,3,4,1,5,4,5,0.5,9,5,5
2017076802,2017,2017036370,2017005752,5,1,3,4,3,4,23,20,2.5,10,20,20
2017076803,2017,2017036371,2017005752,6,1,1,8,3,23,15,45,2.0,8,45,45
2017076804,2017,2017036371,2017005752,6,1,1,8,3,15,23,45,2.0,9,45,45
2017076805,2017,2017036371,2017005752,6,1,3,7,5,23,13,20,6.0,13,20,20
2017076806,2017,2017036371,2017005752,6,1,3,7,5,13,23,20,6.0,14,20,20
2017076807,2017,2017036372,2017005752,7,1,1,8,2,23,15,37,1.75,10,37,37
2017076808,2017,2017036372,2017005752,7,1,1,8,2,15,23,38,1.75,10,38,38
2017077050,2017,2017036492,2017005773,1,1,3,4,3,23,4,20,2.0,12,20,20
2017077051,2017,2017036492,2017005773,1,1,3,4,2,4,5,9,1.0,14,9,9
2017077052,2017,2017036492,2017005773,1,1,3,4,1,5,23,10,0.5,14,10,10
2017077053,2017,2017036492,2017005773,1,1,3,4,2,23,5,10,1.5,16,10,10
2017077054,2017,2017036492,2017005773,1,1,3,4,2,5,23,10,1.5,17,10,10
2017077055,2017,2017036493,2017005773,2,1,3,7,1,10,23,10,0.5,8,10,10
2017077056,2017,2017036493,2017005773,2,1,3,1,2,23,1,22,1.2,9,22,22
2017077057,2017,2017036493,2017005773,2,1,3,1,2,1,23,18,1.2,18,33,18
2017077058,2017,2017036493,2017005773,2,1,3,7,2,23,10,11,1.0,21,11,11
2017077059,2017,2017036494,2017005773,3,1,3,7,2,10,23,13,1.0,8,13,13
2017077060,2017,2017036494,2017005773,3,1,3,1,2,23,1,20,1.2,9,20,20
2017077061,2017,2017036494,2017005773,3,1,3,1,2,1,23,25,1.2,18,25,25
2017077062,2017,2017036495,2017005773,4,1,3,1,2,23,1,15,1.2,9,15,15
2017077063,2017,2017036495,2017005773,4,1,3,1,2,1,23,13,1.2,19,13,13
2017077064,2017,2017036495,2017005773,4,1,3,7,1,23,10,5,0.5,20,5,5
2017077065,2017,2017036495,2017005773,4,1,3,7,1,10,23,6,0.5,23,6,6
2017077066,2017,2017036496,2017005773,5,1,3,1,2,23,1,25,1.2,8,25,25
2017077067,2017,2017036496,2017005773,5,1,3,1,2,1,23,18,1.2,19,18,18
2017077068,2017,2017036496,2017005773,5,1,3,7,2,23,10,5,1.0,21,15,5
2017077069,2017,2017036497,2017005773,6,1,3,6,2,10,1,18,1.2,9,18,18
2017077070,2017,2017036497,2017005773,6,1,3,1,2,1,23,10,1.2,19,10,10
2017077104,2017,2017036513,2017005776,1,1,4,7,2,23,15,15,1.0,11,15,15
2017077105,2017,2017036513,2017005776,1,1,4,7,2,15,23,15,1.0,12,15,15
2017077106,2017,2017036513,2017005776,1,1,4,5,5,23,21,30,5.0,13,30,30
2017077107,2017,2017036513,2017005776,1,1,4,7,4,21,9,15,3.0,14,15,15
2017077108,2017,2017036513,2017005776,1,1,4,7,3,9,23,20,2.0,16,20,20
2017077109,2017,2017036514,2017005776,2,1,4,5,4,23,21,15,4.0,11,15,15
2017077110,2017,2017036514,2017005776,2,1,4,7,5,21,10,25,9.0,13,25,25
2017077111,2017,2017036514,2017005776,2,1,4,7,4,10,23,15,3.8,13,15,15
2017077112,2017,2017036515,2017005776,3,1,4,7,4,23,15,15,4.0,11,15,15
2017077113,2017,2017036515,2017005776,3,1,4,7,4,15,23,15,4.0,12,15,15
2017077114,2017,2017036515,2017005776,3,1,4,5,4,23,21,15,3.0,13,15,15
2017077115,2017,2017036515,2017005776,3,1,4,5,4,21,23,15,3.0,15,15,15
2017077116,2017,2017036516,2017005776,4,1,4,7,4,23,11,10,3.0,9,10,10
2017077117,2017,2017036516,2017005776,4,1,4,5,4,11,21,15,4.0,11,15,15
2017077118,2017,2017036516,2017005776,4,1,4,5,4,21,23,15,4.0,12,15,15
2017077119,2017,2017036519,2017005776,7,1,4,7,2,23,11,15,1.5,13,15,15
2017077120,2017,2017036519,2017005776,7,1,4,7,2,11,23,15,1.5,17,15,15
2017077121,2017,2017036520,2017005777,1,1,1,6,1,23,8,56,3.5,10,8,8
2017077122,2017,2017036520,2017005777,1,1,1,6,1,8,23,56,3.5,10,8,8
2017077123,2017,2017036520,2017005777,1,1,1,7,1,23,9,105,5.25,13,15,15
2017077124,2017,2017036520,2017005777,1,1,1,6,1,9,8,35,1.75,14,5,5
2017077125,2017,2017036520,2017005777,1,1,1,6,1,8,23,70,1.75,16,10,10
2017077126,2017,2017036521,2017005777,2,1,8,4,4,23,4,15,4.0,11,15,15
2017077127,2017,2017036521,2017005777,2,1,8,4,4,4,23,20,4.0,13,20,20
2017077128,2017,2017036522,2017005777,3,3,8,7,10,23,10,192,74.0,9,230,192
2017077129,2017,2017036523,2017005777,4,1,8,4,5,10,4,10,6.0,11,10,10
2017077130,2017,2017036523,2017005777,4,1,8,7,5,4,10,10,6.0,13,10,10
2017077131,2017,2017036526,2017005777,7,1,4,7,10,10,23,105,53.0,15,105,105
2017077213,2017,2017036555,2017005782,1,3,10,1,7,23,1,80,23.95,5,95,80
2017077214,2017,2017036555,2017005782,1,3,10,1,7,1,23,80,24.02,16,90,80
2017077215,2017,2017036556,2017005782,2,1,10,1,7,23,1,60,18.0,5,95,60
2017077216,2017,2017036556,2017005782,2,1,10,1,7,1,23,60,18.0,16,90,60
2017077217,2017,2017036557,2017005782,3,1,10,1,7,23,1,60,18.0,5,95,60
2017077218,2017,2017036557,2017005782,3,1,10,1,7,1,23,60,18.0,16,90,60
2017077219,2017,2017036558,2017005782,4,1,10,1,7,23,1,60,18.0,5,95,60
2017077220,2017,2017036558,2017005782,4,1,10,1,7,1,23,60,18.0,16,90,60
2017077221,2017,2017036559,2017005782,5,1,3,4,3,23,5,10,2.0,10,20,10
2017077222,2017,2017036559,2017005782,5,1,3,4,3,5,23,10,2.0,11,20,10
2017077223,2017,2017036560,2017005782,6,1,3,4,5,23,4,25,5.0,10,35,25
2017077224,2017,2017036560,2017005782,6,1,3,4,5,4,23,15,5.0,-8,15,15
2017077833,2017,2017036933,2017005836,1,1,3,6,6,23,8,45,13.0,10,45,45
2017077834,2017,2017036933,2017005836,1,1,3,6,6,8,23,32,13.0,-8,32,32
2017077835,2017,2017036934,2017005836,2,1,3,4,4,23,4,10,3.5,11,10,10
2017077836,2017,2017036934,2017005836,2,1,3,4,4,4,23,10,3.5,12,10,10
2017077837,2017,2017036935,2017005836,3,1,3,4,3,23,5,5,2.0,10,5,5
2017077838,2017,2017036935,2017005836,3,1,3,4,4,5,5,7,3.0,10,10,7
2017077839,2017,2017036935,2017005836,3,1,3,4,3,5,23,5,2.0,11,5,5
2017077840,2017,2017036935,2017005836,3,1,3,7,4,23,12,7,3.5,15,20,7
2017077841,2017,2017036935,2017005836,3,1,3,7,4,12,23,7,3.5,16,15,7
2017077842,2017,2017036936,2017005836,4,1,9,7,9,23,12,120,40.0,10,120,120
2017077843,2017,2017036936,2017005836,4,1,9,7,9,12,23,120,40.0,16,120,120
2017077844,2017,2017036937,2017005836,5,1,3,6,5,23,8,20,6.0,11,20,20
2017077845,2017,2017036937,2017005836,5,1,3,6,5,8,23,20,6.0,12,20,20
2017077846,2017,2017036939,2017005836,7,1,3,7,11,23,14,150,117.0,13,150,150
2017077983,2017,2017037004,2017005846,2,1,4,7,4,23,12,6,3.0,19,6,6
2017077984,2017,2017037004,2017005846,2,1,4,7,4,12,23,6,3.0,22,6,6
2017077985,2017,2017037005,2017005846,3,1,3,4,2,23,4,5,1.5,19,5,5
2017077986,2017,2017037005,2017005846,3,1,3,4,2,4,23,5,1.5,19,5,5
2017077987,2017,2017037006,2017005846,4,1,1,7,2,23,9,25,1.5,20,25,25
2017077988,2017,2017037006,2017005846,4,1,1,7,2,9,23,25,1.5,22,25,25
2017077989,2017,2017037007,2017005846,5,3,11,7,11,23,14,155,122.0,8,300,155
2017077990,2017,2017037007,2017005846,5,1,10,7,2,14,15,45,1.78,14,45,45
2017077991,2017,2017037007,2017005846,5,1,1,7,6,15,14,240,10.0,15,240,240
2017077992,2017,2017037008,2017005846,6,3,11,7,11,14,23,200,123.0,12,260,200
2017077993,2017,2017037009,2017005846,7,1,3,4,3,23,4,10,2.0,18,10,10
2017077994,2017,2017037009,2017005846,7,1,3,4,3,4,23,10,2.0,19,10,10
2017078116,2017,2017037052,2017005853,1,1,3,1,2,23,1,5,1.5,9,5,5
2017078117,2017,2017037052,2017005853,1,1,3,1,2,1,23,5,1.5,17,5,5
2017078118,2017,2017037053,2017005853,2,1,3,1,2,23,1,5,1.5,9,5,5
2017078119,2017,2017037053,2017005853,2,1,3,1,2,1,23,5,1.5,17,5,5
2017078120,2017,2017037053,2017005853,2,1,4,4,2,23,5,5,1.7,17,5,5
2017078121,2017,2017037053,2017005853,2,1,4,4,2,5,23,5,1.7,18,5,5
2017078122,2017,2017037054,2017005853,3,1,4,6,4,23,8,10,3.7,10,10,10
2017078123,2017,2017037054,2017005853,3,1,4,7,5,8,10,15,9.1,10,15,15
2017078124,2017,2017037054,2017005853,3,1,4,4,5,10,5,16,8.1,13,16,16
2017078125,2017,2017037054,2017005853,3,1,4,7,5,5,10,13,6.6,14,13,13
2017078126,2017,2017037054,2017005853,3,1,4,6,5,10,8,15,9.1,17,15,15
2017078127,2017,2017037054,2017005853,3,1,4,6,4,8,23,10,3.7,17,10,10
2017078128,2017,2017037054,2017005853,3,1,4,7,5,23,11,20,6.3,20,20,20
2017078129,2017,2017037055,2017005853,4,1,3,7,5,11,23,20,6.3,1,20,20
2017078130,2017,2017037055,2017005853,4,1,4,7,4,23,9,20,4.4,20,20,20
2017078131,2017,2017037055,2017005853,4,1,4,7,4,9,23,20,4.7,21,20,20
2017078132,2017,2017037056,2017005853,5,1,3,1,2,23,1,5,1.5,9,5,5
2017078133,2017,2017037056,2017005853,5,1,3,1,2,1,23,5,1.5,18,5,5
2017078134,2017,2017037056,2017005853,5,1,4,4,2,23,4,5,1.0,20,5,5
2017078135,2017,2017037056,2017005853,5,1,4,4,2,4,23,5,1.0,21,5,5
2017078136,2017,2017037057,2017005853,6,1,3,1,2,23,1,5,1.5,9,5,5
2017078137,2017,2017037057,2017005853,6,1,4,4,2,5,23,5,1.7,18,5,5
2017078138,2017,2017037057,2017005853,6,1,4,4,3,23,5,5,2.4,20,5,5
2017078139,2017,2017037057,2017005853,6,1,4,4,2,5,23,5,1.8,21,5,5
2017078140,2017,2017037058,2017005853,7,1,3,1,2,23,1,5,1.5,8,5,5
2017078141,2017,2017037058,2017005853,7,1,3,1,2,1,23,5,1.5,19,5,5
2017078610,2017,2017037206,2017005879,1,1,3,3,5,23,20,5,5.0,8,5,5
2017078611,2017,2017037206,2017005879,1,1,3,6,9,20,1,100,46.0,8,100,100
2017078612,2017,2017037206,2017005879,1,1,3,1,10,1,23,90,51.0,19,90,90
2017078613,2017,2017037207,2017005879,2,1,3,3,5,23,20,5,5.0,8,5,5
2017078614,2017,2017037207,2017005879,2,1,3,6,9,20,1,100,46.0,8,100,100
2017078615,2017,2017037207,2017005879,2,1,3,1,10,1,23,90,51.0,19,90,90
2017078616,2017,2017037208,2017005879,3,1,4,7,5,23,15,13,7.9,9,13,13
2017078617,2017,2017037208,2017005879,3,1,4,7,5,15,23,13,7.9,11,13,13
2017078618,2017,2017037208,2017005879,3,1,2,7,5,23,15,30,5.0,15,30,30
2017078619,2017,2017037208,2017005879,3,1,2,7,5,15,23,30,5.0,16,30,30
2017078620,2017,2017037209,2017005879,4,1,3,7,5,23,15,10,7.3,9,10,10
2017078621,2017,2017037209,2017005879,4,1,3,6,5,15,8,15,5.8,10,15,15
2017078622,2017,2017037209,2017005879,4,1,3,6,5,8,23,20,7.0,10,20,20
2017078623,2017,2017037209,2017005879,4,1,3,7,8,23,9,50,27.0,11,50,50
2017078624,2017,2017037209,2017005879,4,1,3,7,1,9,9,10,0.8,20,10,10
2017078625,2017,2017037209,2017005879,4,1,3,7,8,9,23,43,34.0,21,43,43
2017078626,2017,2017037210,2017005879,5,1,3,3,5,23,20,5,5.0,8,5,5
2017078627,2017,2017037210,2017005879,5,1,3,6,9,20,1,100,46.0,8,100,100
2017078628,2017,2017037210,2017005879,5,1,3,1,10,1,23,90,51.0,19,90,90
2017078629,2017,2017037211,2017005879,6,1,3,3,5,23,20,5,5.0,8,5,5
2017078630,2017,2017037211,2017005879,6,1,3,6,9,20,1,100,46.0,8,100,100
2017078631,2017,2017037211,2017005879,6,1,3,7,9,1,12,75,46.0,18,75,75
2017078632,2017,2017037211,2017005879,6,1,3,7,7,12,23,25,19.0,22,25,25
2017078633,2017,2017037212,2017005879,7,1,3,3,5,23,20,5,5.0,8,5,5
2017078634,2017,2017037212,2017005879,7,1,3,6,9,20,1,100,46.0,8,100,100
2017078635,2017,2017037212,2017005879,7,1,3,2,4,1,2,10,4.6,19,10,10
2017078667,2017,2017037241,2017005888,1,1,3,1,4,23,1,12,4.0,10,15,12
2017078668,2017,2017037241,2017005888,1,1,1,8,1,1,15,105,3.5,14,15,15
2017078669,2017,2017037241,2017005888,1,1,1,6,1,15,1,105,3.5,14,15,15
2017078670,2017,2017037241,2017005888,1,1,3,1,4,1,23,10,4.0,15,10,10
2017078671,2017,2017037242,2017005888,2,1,3,1,4,23,1,15,4.0,10,15,15
2017078672,2017,2017037242,2017005888,2,1,3,1,4,1,23,10,4.0,16,10,10
2017078673,2017,2017037242,2017005888,2,1,3,7,4,23,12,10,3.5,19,10,10
2017078674,2017,2017037242,2017005888,2,1,3,7,4,12,23,10,3.5,21,10,10
2017078675,2017,2017037243,2017005888,3,1,3,4,4,23,5,10,4.0,10,10,10
2017078676,2017,2017037243,2017005888,3,1,3,4,4,5,23,14,4.0,12,15,14
2017078677,2017,2017037244,2017005888,4,1,3,7,7,23,10,30,15.0,11,30,30
2017078678,2017,2017037244,2017005888,4,1,3,7,4,10,10,15,3.8,13,15,15
2017078679,2017,2017037244,2017005888,4,1,3,7,7,10,23,35,17.0,18,35,35
2017078680,2017,2017037246,2017005888,6,1,3,4,5,23,5,15,6.0,12,15,15
2017078681,2017,2017037246,2017005888,6,1,3,4,5,5,23,15,6.0,13,15,15
2017078682,2017,2017037247,2017005888,7,1,3,1,4,23,1,10,4.0,10,10,10
2017078683,2017,2017037247,2017005888,7,1,3,1,4,1,23,10,4.0,15,10,10
2017078923,2017,2017037346,2017005907,1,1,3,7,2,23,10,2,1.0,15,2,2
2017078924,2017,2017037346,2017005907,1,1,3,4,3,10,4,10,2.0,-8,10,10
2017078925,2017,2017037346,2017005907,1,1,3,4,3,4,4,10,2.0,15,10,10
2017078926,2017,2017037346,2017005907,1,1,3,4,4,4,23,19,4.0,17,19,19
2017078927,2017,2017037346,2017005907,1,1,3,4,3,23,4,15,2.0,20,15,15
2017078928,2017,2017037346,2017005907,1,1,3,4,3,4,23,5,2.0,20,8,5
2017078929,2017,2017037346,2017005907,1,1,4,5,10,23,17,75,61.0,-8,75,75
2017078930,2017,2017037346,2017005907,1,1,4,5,10,17,23,60,60.0,22,60,60
2017078931,2017,2017037347,2017005907,2,1,3,1,3,23,1,3,2.0,7,3,3
2017078932,2017,2017037347,2017005907,2,1,3,1,3,1,23,5,2.0,14,5,5
2017078933,2017,2017037347,2017005907,2,1,3,4,3,23,4,10,2.0,15,10,10
2017078934,2017,2017037347,2017005907,2,1,3,5,2,4,22,5,1.5,15,5,5
2017078935,2017,2017037347,2017005907,2,1,3,5,2,22,23,5,1.0,15,5,5
2017078936,2017,2017037348,2017005907,3,1,3,4,5,23,5,30,8.5,10,30,30
2017078937,2017,2017037348,2017005907,3,1,3,7,5,5,10,20,8.5,10,20,20
2017078938,2017,2017037348,2017005907,3,1,3,7,2,10,23,2,1.0,11,2,2
2017078939,2017,2017037348,2017005907,3,1,3,4,2,23,5,2,1.0,13,2,2
2017078940,2017,2017037348,2017005907,3,1,3,4,2,4,23,2,1.0,13,2,2
2017078941,2017,2017037348,2017005907,3,1,3,1,2,23,1,5,1.0,17,5,5
2017078942,2017,2017037348,2017005907,3,1,3,1,2,1,23,5,1.0,23,5,5
2017078943,2017,2017037349,2017005907,4,1,3,7,2,23,10,2,1.0,12,2,2
2017078944,2017,2017037349,2017005907,4,1,3,4,2,10,4,4,1.0,13,4,4
2017078945,2017,2017037349,2017005907,4,1,3,4,1,4,5,3,0.5,13,3,3
2017078946,2017,2017037349,2017005907,4,1,3,4,2,5,23,2,1.0,13,2,2
2017078947,2017,2017037349,2017005907,4,1,4,5,1,23,19,1,0.5,15,1,1
2017078948,2017,2017037349,2017005907,4,1,4,7,2,19,10,2,1.0,15,2,2
2017078949,2017,2017037349,2017005907,4,1,4,4,1,10,5,2,0.5,15,2,2
2017078950,2017,2017037349,2017005907,4,1,4,5,5,5,19,15,6.0,15,15,15
2017078951,2017,2017037349,2017005907,4,1,4,7,5,19,10,27,8.0,15,27,27
2017078952,2017,2017037349,2017005907,4,1,4,7,5,10,10,17,9.0,16,17,17
2017078953,2017,2017037349,2017005907,4,1,4,7,2,10,23,3,1.0,16,3,3
2017078954,2017,2017037350,2017005907,5,1,3,1,2,23,1,5,1.0,8,5,5
2017078955,2017,2017037350,2017005907,5,1,3,4,2,1,4,3,1.0,18,3,3
2017078956,2017,2017037350,2017005907,5,1,3,4,2,4,23,3,1.0,18,3,3
2017078957,2017,2017037351,2017005907,6,1,3,4,5,23,5,26,9.0,12,26,26
2017078958,2017,2017037351,2017005907,6,1,3,4,5,5,23,30,9.0,13,30,30
2017078959,2017,2017037351,2017005907,6,1,3,7,1,23,10,2,0.5,14,2,2
2017078960,2017,2017037351,2017005907,6,1,3,5,1,10,22,2,0.5,15,2,2
2017078961,2017,2017037351,2017005907,6,1,3,4,5,22,5,10,6.0,15,10,10
2017078962,2017,2017037351,2017005907,6,1,3,4,5,5,17,10,5.0,16,10,10
2017078963,2017,2017037351,2017005907,6,1,3,4,3,17,4,4,2.0,16,4,4
2017078964,2017,2017037351,2017005907,6,1,3,4,2,4,17,4,1.0,17,4,4
2017078965,2017,2017037351,2017005907,6,1,3,5,1,17,23,5,0.5,17,5,5
2017078966,2017,2017037351,2017005907,6,1,3,7,1,23,10,3,0.5,18,3,3
2017078967,2017,2017037351,2017005907,6,1,3,7,1,10,23,5,0.5,-8,5,5
2017078968,2017,2017037352,2017005907,7,1,3,5,1,23,22,5,0.5,12,5,5
2017078969,2017,2017037352,2017005907,7,1,3,5,2,22,21,3,1.5,12,3,3
2017078970,2017,2017037352,2017005907,7,1,3,6,5,21,8,15,8.0,12,15,15
2017078971,2017,2017037352,2017005907,7,1,3,6,5,8,23,15,8.0,13,15,15
2017078972,2017,2017037352,2017005907,7,1,3,6,5,23,8,15,6.0,13,15,15
2017078973,2017,2017037352,2017005907,7,1,3,4,5,8,4,15,7.0,13,15,15
2017078974,2017,2017037352,2017005907,7,1,3,4,2,4,17,3,1.0,14,3,3
2017078975,2017,2017037352,2017005907,7,1,3,5,1,17,23,2,0.5,14,2,2
2017078976,2017,2017037352,2017005907,7,1,3,7,1,23,10,5,0.5,17,5,5
2017078977,2017,2017037352,2017005907,7,1,3,6,3,10,1,5,2.0,17,5,5
2017078978,2017,2017037352,2017005907,7,1,3,1,1,1,23,2,0.5,23,2,2
2017079096,2017,2017037402,2017005915,1,1,3,1,7,23,1,30,18.0,9,30,30
