HouseholdID,SurveyYear,TWSWeek,HHIncome2002_B02ID,HHIncOrig_B01ID,HHoldCountry_B01ID,HHoldNumAdults,HHoldNumChildren,NumVehicles,StationKmTRACC,WalkRailAlt_B01ID,HRPWorkStat_B02ID,HRPSEGWorkStat_B01ID,BusStandard_B01ID,Total_people,Income_per_person,Income_dollars
2009002628,2009,17,1.0,3,1,2,2,1.0,-10.0,3,1,3,1,4,6250.0,25000.0
2009002630,2009,16,1.0,3,1,3,2,0.0,-10.0,-9,4,4,1,5,5000.0,25000.0
2009002633,2009,16,1.0,3,1,3,0,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009002635,2009,15,1.0,1,1,3,0,1.0,-10.0,1,3,5,1,3,8333.333333333334,25000.0
2009002643,2009,16,1.0,1,1,1,2,0.0,-10.0,1,4,6,1,3,8333.333333333334,25000.0
2009002654,2009,18,1.0,1,1,3,4,1.0,-10.0,3,1,3,1,7,3571.4285714285716,25000.0
2009002660,2009,16,1.0,1,1,2,1,0.0,-10.0,5,1,4,1,3,8333.333333333334,25000.0
2009002669,2009,17,1.0,1,1,3,0,2.0,-10.0,4,3,5,1,3,8333.333333333334,25000.0
2009002688,2009,16,1.0,1,1,2,2,2.0,-10.0,-9,1,3,2,4,6250.0,25000.0
2009002692,2009,16,2.0,3,1,2,6,2.0,-10.0,3,1,2,1,8,6250.0,50000.0
2009002693,2009,15,1.0,3,1,2,3,2.0,-10.0,2,1,3,1,5,5000.0,25000.0
2009002694,2009,16,1.0,3,1,2,3,1.0,-10.0,2,1,1,1,5,5000.0,25000.0
2009002697,2009,17,1.0,3,1,2,3,1.0,-10.0,1,1,1,1,5,5000.0,25000.0
2009002698,2009,16,1.0,3,1,3,1,2.0,-10.0,2,1,4,1,4,6250.0,25000.0
2009002699,2009,16,1.0,3,1,3,0,2.0,-10.0,3,1,2,1,3,8333.333333333334,25000.0
2009002700,2009,18,1.0,3,1,2,2,0.0,-10.0,2,2,2,1,4,6250.0,25000.0
2009002701,2009,17,1.0,3,1,2,2,2.0,-10.0,2,4,6,1,4,6250.0,25000.0
2009002707,2009,16,1.0,1,1,1,3,0.0,-10.0,-9,4,4,1,4,6250.0,25000.0
2009002739,2009,15,1.0,1,1,2,2,0.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2009002744,2009,20,2.0,3,1,2,4,1.0,-10.0,-9,1,4,1,6,8333.333333333334,50000.0
2009002746,2009,15,1.0,1,1,1,3,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2009002774,2009,17,1.0,3,1,1,2,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009002778,2009,19,1.0,1,1,2,4,2.0,-10.0,-9,1,1,1,6,4166.666666666667,25000.0
2009002783,2009,17,1.0,3,1,1,2,1.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2009002789,2009,17,1.0,3,1,2,1,2.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009002792,2009,17,1.0,1,1,1,3,0.0,-10.0,-9,4,4,1,4,6250.0,25000.0
2009002795,2009,19,1.0,1,1,2,1,0.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2009002796,2009,17,1.0,3,1,4,1,0.0,-10.0,-9,3,5,1,5,5000.0,25000.0
2009002797,2009,17,1.0,1,1,2,1,0.0,-10.0,1,2,2,1,3,8333.333333333334,25000.0
2009002799,2009,19,1.0,1,1,3,0,0.0,-10.0,2,1,3,1,3,8333.333333333334,25000.0
2009002812,2009,16,1.0,1,1,3,1,2.0,-10.0,-9,4,3,1,4,6250.0,25000.0
2009002814,2009,17,1.0,1,1,2,1,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009002815,2009,16,1.0,1,1,2,2,2.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2009002821,2009,15,1.0,1,1,2,3,1.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2009002824,2009,19,1.0,1,1,1,2,1.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2009002832,2009,18,1.0,1,1,3,0,1.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009002880,2009,15,2.0,1,2,6,0,5.0,-10.0,-9,1,3,2,6,8333.333333333334,50000.0
2009002884,2009,16,1.0,1,2,2,2,2.0,-10.0,-9,1,3,2,4,6250.0,25000.0
2009002888,2009,19,1.0,1,1,4,0,3.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2009002892,2009,16,1.0,1,1,4,0,1.0,-10.0,-9,2,2,1,4,6250.0,25000.0
2009002897,2009,15,1.0,1,1,3,2,1.0,-10.0,-9,4,4,2,5,5000.0,25000.0
2009002902,2009,16,1.0,1,1,2,1,0.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009002934,2009,20,1.0,1,1,2,1,1.0,-10.0,2,1,3,1,3,8333.333333333334,25000.0
2009002938,2009,16,2.0,1,1,3,3,1.0,-10.0,2,1,4,1,6,8333.333333333334,50000.0
2009002942,2009,16,1.0,1,1,2,2,0.0,-10.0,2,4,6,1,4,6250.0,25000.0
2009002946,2009,18,2.0,1,1,5,1,2.0,-10.0,1,1,3,1,6,8333.333333333334,50000.0
2009002956,2009,18,2.0,1,1,2,4,1.0,-10.0,-9,1,3,1,6,8333.333333333334,50000.0
2009002957,2009,16,2.0,1,1,4,2,0.0,-10.0,-9,1,4,1,6,8333.333333333334,50000.0
2009002969,2009,16,1.0,1,1,5,0,2.0,-10.0,-9,1,3,1,5,5000.0,25000.0
2009002972,2009,17,1.0,3,1,3,0,1.0,-10.0,5,3,5,1,3,8333.333333333334,25000.0
2009002975,2009,19,1.0,1,1,2,3,0.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2009002976,2009,20,1.0,1,1,4,0,2.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2009002977,2009,15,2.0,3,1,5,1,1.0,-10.0,-9,2,2,1,6,8333.333333333334,50000.0
2009002978,2009,15,1.0,1,1,2,2,1.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2009002982,2009,16,1.0,1,1,1,3,1.0,-10.0,-9,2,4,1,4,6250.0,25000.0
2009002992,2009,17,1.0,1,1,2,1,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009002999,2009,15,1.0,1,1,3,0,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009003007,2009,16,1.0,1,1,3,0,3.0,-10.0,-9,3,5,2,3,8333.333333333334,25000.0
2009003010,2009,16,1.0,1,1,2,1,2.0,-10.0,-9,2,3,2,3,8333.333333333334,25000.0
2009003011,2009,23,3.0,3,1,7,1,2.0,-10.0,-9,4,6,1,8,9375.0,75000.0
2009003015,2009,20,1.0,1,1,3,3,1.0,-10.0,-9,4,6,1,6,4166.666666666667,25000.0
2009003017,2009,21,1.0,1,1,2,4,1.0,-10.0,-9,1,3,1,6,4166.666666666667,25000.0
2009003019,2009,21,1.0,1,1,2,4,1.0,-10.0,-9,3,5,1,6,4166.666666666667,25000.0
2009003020,2009,19,1.0,1,1,2,4,1.0,-10.0,-9,4,2,1,6,4166.666666666667,25000.0
2009003022,2009,22,1.0,1,1,3,0,1.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2009003029,2009,25,1.0,1,1,1,2,1.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2009003043,2009,20,1.0,1,1,2,2,1.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2009003045,2009,21,2.0,1,1,7,0,2.0,-10.0,-9,1,3,1,7,7142.857142857143,50000.0
2009003068,2009,23,1.0,3,1,2,1,2.0,-10.0,-9,1,1,2,3,8333.333333333334,25000.0
2009003076,2009,22,2.0,3,1,2,5,1.0,-10.0,-9,1,3,1,7,7142.857142857143,50000.0
2009003079,2009,23,1.0,1,1,1,2,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003098,2009,20,1.0,1,1,2,1,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009003100,2009,19,1.0,3,1,2,3,0.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2009003102,2009,21,1.0,3,1,4,0,1.0,-10.0,-9,4,4,1,4,6250.0,25000.0
2009003124,2009,23,2.0,1,1,2,4,1.0,-10.0,-9,1,2,1,6,8333.333333333334,50000.0
2009003129,2009,23,1.0,1,1,2,3,0.0,-10.0,-9,3,5,1,5,5000.0,25000.0
2009003142,2009,22,1.0,1,1,1,2,1.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2009003144,2009,20,1.0,1,1,2,1,0.0,-10.0,-9,4,2,2,3,8333.333333333334,25000.0
2009003148,2009,22,1.0,1,1,2,3,0.0,-10.0,-9,1,3,1,5,5000.0,25000.0
2009003154,2009,22,1.0,1,1,2,1,0.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009003172,2009,20,1.0,1,1,2,4,0.0,-10.0,3,4,6,1,6,4166.666666666667,25000.0
2009003179,2009,21,1.0,1,3,4,3,1.0,-10.0,-9,4,6,1,7,3571.4285714285716,25000.0
2009003182,2009,22,1.0,1,3,1,2,1.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2009003187,2009,22,1.0,1,3,4,0,1.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2009003193,2009,21,1.0,1,1,2,1,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2009003199,2009,22,1.0,3,1,3,0,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009003200,2009,23,1.0,1,1,2,3,2.0,-10.0,-9,1,1,1,5,5000.0,25000.0
2009003210,2009,23,1.0,1,1,2,2,1.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2009003216,2009,24,1.0,1,1,3,1,1.0,-10.0,-9,2,3,1,4,6250.0,25000.0
2009003236,2009,21,1.0,3,3,3,0,2.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2009003238,2009,20,1.0,3,3,3,0,1.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009003253,2009,21,1.0,1,1,3,0,1.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009003282,2009,21,1.0,1,1,2,1,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003296,2009,20,1.0,1,1,1,3,1.0,-10.0,-9,2,4,1,4,6250.0,25000.0
2009003300,2009,21,1.0,1,1,3,2,0.0,-10.0,-9,2,4,1,5,5000.0,25000.0
2009003304,2009,22,1.0,1,1,3,1,0.0,-10.0,2,4,6,1,4,6250.0,25000.0
2009003323,2009,21,1.0,1,1,2,2,2.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2009003333,2009,20,1.0,3,1,3,1,3.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2009003339,2009,22,2.0,1,3,2,4,2.0,-10.0,-9,1,1,1,6,8333.333333333334,50000.0
2009003350,2009,23,1.0,1,3,2,2,2.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2009003376,2009,23,1.0,1,1,3,0,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009003382,2009,21,1.0,1,1,3,0,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009003384,2009,23,1.0,1,1,4,1,1.0,-10.0,-9,1,2,1,5,5000.0,25000.0
2009003411,2009,20,1.0,1,1,3,0,2.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009003412,2009,21,1.0,1,1,2,2,1.0,-10.0,-9,1,3,2,4,6250.0,25000.0
2009003429,2009,23,1.0,1,1,3,0,2.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2009003433,2009,23,1.0,1,2,2,1,2.0,-10.0,-9,1,3,2,3,8333.333333333334,25000.0
2009003434,2009,20,1.0,1,2,2,1,1.0,-10.0,-9,4,1,2,3,8333.333333333334,25000.0
2009003441,2009,23,1.0,1,1,2,1,0.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2009003444,2009,21,1.0,1,1,3,1,0.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2009003446,2009,22,1.0,1,1,3,2,2.0,-10.0,-9,1,3,1,5,5000.0,25000.0
2009003454,2009,21,1.0,1,1,2,2,1.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2009003458,2009,20,2.0,1,1,2,4,2.0,-10.0,-9,1,3,1,6,8333.333333333334,50000.0
2009003497,2009,23,1.0,3,1,2,1,1.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2009003499,2009,21,1.0,1,1,2,1,0.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009003511,2009,22,1.0,3,1,1,3,1.0,-10.0,5,1,1,1,4,6250.0,25000.0
2009003512,2009,20,2.0,1,1,3,3,0.0,-10.0,5,4,6,1,6,8333.333333333334,50000.0
2009003523,2009,21,1.0,1,1,2,1,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003532,2009,20,1.0,3,1,4,0,2.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2009003538,2009,21,1.0,3,3,3,1,0.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2009003545,2009,20,1.0,1,3,5,0,2.0,-10.0,-9,1,2,1,5,5000.0,25000.0
2009003551,2009,21,1.0,1,3,2,2,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2009003561,2009,20,1.0,1,1,2,1,0.0,-10.0,-9,4,4,1,3,8333.333333333334,25000.0
2009003562,2009,21,1.0,1,1,2,2,1.0,-10.0,-9,2,4,1,4,6250.0,25000.0
2009003566,2009,20,1.0,1,1,1,2,0.0,-10.0,-9,2,1,1,3,8333.333333333334,25000.0
2009003568,2009,20,1.0,1,1,2,1,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003569,2009,21,1.0,1,1,3,2,2.0,-10.0,-9,1,4,1,5,5000.0,25000.0
2009003590,2009,22,1.0,1,1,2,2,1.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2009003594,2009,21,1.0,1,1,3,1,1.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2009003612,2009,22,1.0,3,1,2,1,1.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2009003627,2009,20,1.0,1,1,1,2,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009003641,2009,21,1.0,1,1,2,1,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2009003644,2009,21,1.0,1,1,1,2,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003645,2009,22,1.0,1,1,1,2,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009003646,2009,21,1.0,1,1,2,2,1.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2009003650,2009,20,1.0,1,1,2,1,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003657,2009,19,1.0,3,1,1,2,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003691,2009,20,1.0,1,1,3,3,1.0,-10.0,-9,4,4,1,6,4166.666666666667,25000.0
2009003696,2009,22,1.0,1,1,3,0,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009003707,2009,23,1.0,1,1,1,2,2.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009003710,2009,21,1.0,3,1,2,1,2.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2009003715,2009,20,1.0,3,1,2,2,1.0,-10.0,2,4,1,2,4,6250.0,25000.0
2009003726,2009,20,1.0,1,1,5,0,1.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2009003738,2009,20,2.0,1,1,3,3,2.0,-10.0,-9,1,1,2,6,8333.333333333334,50000.0
2009003747,2009,20,1.0,3,1,2,2,1.0,-10.0,2,1,3,1,4,6250.0,25000.0
2009003748,2009,21,1.0,1,1,1,3,1.0,-10.0,2,1,2,1,4,6250.0,25000.0
2009003756,2009,20,1.0,1,1,2,1,2.0,-10.0,3,4,6,1,3,8333.333333333334,25000.0
2009003757,2009,21,1.0,1,1,3,1,2.0,-10.0,3,2,2,1,4,6250.0,25000.0
2009003772,2009,20,1.0,3,1,4,1,2.0,-10.0,-9,1,3,1,5,5000.0,25000.0
2009003773,2009,20,1.0,1,1,3,3,1.0,-10.0,-9,1,3,1,6,4166.666666666667,25000.0
2009003774,2009,20,1.0,1,1,5,0,0.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2009003775,2009,22,1.0,1,1,4,0,2.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2009003776,2009,21,1.0,3,1,2,3,1.0,-10.0,-9,1,1,1,5,5000.0,25000.0
2009003778,2009,21,1.0,1,1,2,2,2.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2009003790,2009,23,1.0,1,1,1,3,0.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2009003804,2009,21,1.0,1,1,3,0,0.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009003805,2009,20,1.0,1,1,1,2,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003806,2009,22,1.0,1,1,2,2,1.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2009003808,2009,22,1.0,1,1,2,1,1.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2009003817,2009,29,1.0,1,1,3,1,1.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2009003819,2009,26,1.0,1,1,4,1,1.0,-10.0,-9,1,3,1,5,5000.0,25000.0
2009003820,2009,25,1.0,1,1,2,2,2.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2009003838,2009,24,1.0,1,1,2,1,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009003864,2009,26,1.0,1,1,2,2,1.0,-10.0,-9,2,2,1,4,6250.0,25000.0
2009003891,2009,25,1.0,1,1,2,5,2.0,-10.0,-9,3,5,1,7,3571.4285714285716,25000.0
2009003896,2009,25,1.0,1,1,3,0,2.0,-10.0,-9,2,1,1,3,8333.333333333334,25000.0
2009003915,2009,27,1.0,3,1,1,2,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003918,2009,24,1.0,3,1,2,2,2.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2009003921,2009,25,1.0,3,1,5,0,4.0,-10.0,-9,1,3,1,5,5000.0,25000.0
2009003923,2009,25,1.0,3,1,5,0,3.0,-10.0,-9,1,2,1,5,5000.0,25000.0
2009003931,2009,29,1.0,1,1,2,1,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003935,2009,25,1.0,1,1,2,1,0.0,-10.0,-9,4,4,1,3,8333.333333333334,25000.0
2009003936,2009,25,1.0,1,1,3,1,2.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2009003941,2009,26,1.0,1,2,2,2,1.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2009003942,2009,28,1.0,1,2,2,1,1.0,-10.0,-9,4,2,1,3,8333.333333333334,25000.0
2009003946,2009,26,1.0,1,2,1,2,0.0,-10.0,-9,4,6,2,3,8333.333333333334,25000.0
2009003960,2009,24,1.0,1,1,2,1,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009003973,2009,25,2.0,3,1,4,2,1.0,-10.0,-9,1,3,1,6,8333.333333333334,50000.0
2009003976,2009,24,1.0,3,1,2,3,0.0,-10.0,-9,4,4,1,5,5000.0,25000.0
2009003978,2009,26,1.0,1,1,2,1,1.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2009003982,2009,25,1.0,3,1,2,3,2.0,-10.0,-9,1,4,1,5,5000.0,25000.0
2009003988,2009,26,1.0,1,1,2,2,1.0,-10.0,-9,2,2,1,4,6250.0,25000.0
2009003990,2009,26,1.0,1,1,1,3,0.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2009004016,2009,27,1.0,1,3,2,2,2.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2009004020,2009,24,1.0,3,1,3,3,1.0,-10.0,1,3,5,1,6,4166.666666666667,25000.0
2009004022,2009,27,1.0,3,1,2,3,2.0,-10.0,2,1,3,1,5,5000.0,25000.0
2009004024,2009,26,1.0,3,1,2,2,0.0,-10.0,3,4,6,1,4,6250.0,25000.0
2009004028,2009,24,1.0,3,1,2,4,0.0,-10.0,4,4,6,2,6,4166.666666666667,25000.0
2009004029,2009,24,1.0,1,1,2,3,1.0,-10.0,1,4,6,1,5,5000.0,25000.0
2009004033,2009,26,1.0,1,1,1,2,1.0,-10.0,3,4,6,1,3,8333.333333333334,25000.0
2009004034,2009,26,2.0,1,1,4,2,0.0,-10.0,3,1,4,1,6,8333.333333333334,50000.0
2009004035,2009,25,2.0,1,1,6,0,3.0,-10.0,3,1,3,1,6,8333.333333333334,50000.0
2009004043,2009,26,1.0,3,1,4,1,1.0,-10.0,-9,2,3,1,5,5000.0,25000.0
2009004048,2009,24,1.0,1,3,2,1,2.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2009004058,2009,26,2.0,1,1,2,4,2.0,-10.0,-9,1,4,1,6,8333.333333333334,50000.0
2009004060,2009,27,1.0,1,1,4,2,1.0,-10.0,-9,4,6,1,6,4166.666666666667,25000.0
2009004069,2009,24,1.0,1,1,2,1,2.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2009004092,2009,25,2.0,1,1,2,4,2.0,-10.0,-9,4,6,1,6,8333.333333333334,50000.0
2009004099,2009,25,1.0,1,1,3,0,1.0,-10.0,-9,3,5,2,3,8333.333333333334,25000.0
2009004114,2009,27,1.0,1,1,2,3,2.0,-10.0,-9,1,3,1,5,5000.0,25000.0
2009004117,2009,24,1.0,3,1,2,2,1.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2009004123,2009,29,1.0,1,3,2,3,1.0,-10.0,-9,1,4,2,5,5000.0,25000.0
2009004125,2009,28,1.0,3,3,2,3,0.0,-10.0,-9,4,3,2,5,5000.0,25000.0
2009004142,2009,27,1.0,3,1,2,2,0.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2009004148,2009,27,1.0,1,1,1,2,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009004149,2009,28,1.0,3,1,2,3,0.0,-10.0,-9,4,4,1,5,5000.0,25000.0
2009004174,2009,24,1.0,1,1,2,2,1.0,-10.0,-9,2,2,2,4,6250.0,25000.0
2009004184,2009,27,1.0,1,2,2,1,2.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009004203,2009,27,1.0,1,1,3,0,2.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2009004205,2009,28,1.0,3,1,2,1,2.0,-10.0,-9,2,4,1,3,8333.333333333334,25000.0
2009004211,2009,25,2.0,1,1,5,2,2.0,-10.0,-9,1,1,1,7,7142.857142857143,50000.0
2009004215,2009,26,1.0,1,1,3,5,1.0,-10.0,-9,4,6,1,8,3125.0,25000.0
2009004216,2009,26,1.0,1,1,2,1,1.0,-10.0,-9,1,4,1,3,8333.333333333334,25000.0
2009004247,2009,25,1.0,1,1,2,1,1.0,-10.0,1,4,3,1,3,8333.333333333334,25000.0
2009004260,2009,28,1.0,1,1,1,3,1.0,-10.0,2,4,6,1,4,6250.0,25000.0
2009004263,2009,27,1.0,1,1,1,2,0.0,-10.0,3,4,6,1,3,8333.333333333334,25000.0
2009004267,2009,28,1.0,1,1,2,1,0.0,-10.0,2,2,2,1,3,8333.333333333334,25000.0
2009004278,2009,25,1.0,1,1,1,2,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009004290,2009,24,1.0,1,1,4,2,2.0,-10.0,-9,1,4,1,6,4166.666666666667,25000.0
2009004292,2009,25,1.0,1,1,2,4,2.0,-10.0,-9,1,4,1,6,4166.666666666667,25000.0
2009004314,2009,28,1.0,1,2,2,8,2.0,-10.0,-9,4,6,2,10,2500.0,25000.0
2009004318,2009,26,1.0,1,2,2,4,2.0,-10.0,-9,2,4,2,6,4166.666666666667,25000.0
2009004324,2009,25,1.0,3,2,2,1,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009004336,2009,26,1.0,1,1,3,3,0.0,-10.0,-9,4,6,1,6,4166.666666666667,25000.0
2009004338,2009,27,1.0,1,1,1,2,1.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2009004341,2009,28,1.0,3,1,2,2,3.0,-10.0,-9,1,1,1,4,6250.0,25000.0
2009004343,2009,25,1.0,1,1,2,2,2.0,-10.0,-9,1,3,2,4,6250.0,25000.0
2009004355,2009,24,1.0,3,1,2,3,1.0,-10.0,3,1,2,1,5,5000.0,25000.0
2009004390,2009,27,2.0,3,1,3,3,1.0,-10.0,-9,3,5,1,6,8333.333333333334,50000.0
2009004391,2009,24,1.0,1,1,1,7,0.0,-10.0,-9,4,2,1,8,3125.0,25000.0
2009004398,2009,24,1.0,1,1,3,0,1.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009004402,2009,26,1.0,1,1,3,0,1.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2009004413,2009,25,1.0,1,1,3,0,0.0,-10.0,-9,3,5,1,3,8333.333333333334,25000.0
2009004426,2009,25,1.0,3,1,2,1,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009004431,2009,24,1.0,3,1,2,1,2.0,-10.0,-9,1,1,1,3,8333.333333333334,25000.0
2009004432,2009,25,1.0,3,1,2,1,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009004482,2009,24,1.0,1,1,2,2,0.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2009004493,2009,24,1.0,1,1,4,0,1.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2009004497,2009,24,1.0,1,1,2,1,0.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009004503,2009,25,1.0,1,1,1,5,0.0,-10.0,-9,2,4,1,6,4166.666666666667,25000.0
2009004504,2009,25,1.0,1,1,5,0,0.0,-10.0,-9,4,6,1,5,5000.0,25000.0
2009004524,2009,24,1.0,3,1,3,0,2.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2009004526,2009,28,1.0,1,3,2,2,1.0,-10.0,-9,2,4,2,4,6250.0,25000.0
2009004527,2009,28,1.0,1,3,2,2,3.0,-10.0,-9,1,3,1,4,6250.0,25000.0
2009004538,2009,27,1.0,1,3,1,3,1.0,-10.0,-9,1,2,1,4,6250.0,25000.0
2009004549,2009,27,1.0,1,1,2,2,1.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2009004559,2009,26,1.0,3,1,6,4,0.0,-10.0,3,4,6,1,10,2500.0,25000.0
2009004560,2009,24,1.0,1,1,2,2,1.0,-10.0,2,4,6,1,4,6250.0,25000.0
2009004591,2009,24,1.0,1,1,3,1,2.0,-10.0,-9,1,3,2,4,6250.0,25000.0
2009004593,2009,25,1.0,1,1,3,0,3.0,-10.0,-9,1,3,1,3,8333.333333333334,25000.0
2009004609,2009,30,1.0,1,1,1,2,1.0,-10.0,-9,1,2,1,3,8333.333333333334,25000.0
2009004613,2009,31,1.0,3,1,2,1,1.0,-10.0,-9,4,6,1,3,8333.333333333334,25000.0
2009004633,2009,31,1.0,1,1,2,2,1.0,-10.0,-9,1,4,1,4,6250.0,25000.0
2009004634,2009,31,1.0,1,1,2,2,0.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2009004642,2009,30,1.0,1,1,2,2,0.0,-10.0,-9,3,5,1,4,6250.0,25000.0
2009004665,2009,31,1.0,1,1,2,1,1.0,-10.0,-9,2,2,1,3,8333.333333333334,25000.0
2009004668,2009,29,1.0,1,1,3,1,2.0,-10.0,-9,4,6,1,4,6250.0,25000.0
2009004674,2009,29,1.0,1,1,2,2,2.0,-10.0,-9,1,3,1,4,6250.0,25000.0
